latitude,longitude,brightness,scan,track,acquisition_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,confidence_raw,acquisition_time,distance_to_industry,nearest_industry,industry_type,industrial_association,classification,risk_score,risk_level
33.69108,72.85719,305.43,0.4,0.44,2026-08-24,2032,N21,VIIRS,70.0,2.0NRT,294.84,1.2,N,n,2032,734.13,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
10.77575,78.88298,305.38,0.39,0.36,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,283.61,1.6,N,n,2019,254.44,Fallback_0065,refinery,NONE,THERMAL_SOURCE,15,LOW
24.68829,73.00064,305.3,0.39,0.36,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,292.89,0.98,N,n,2053,173.64,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
15.02118,78.01533,305.27,0.39,0.36,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,286.28,0.71,N,n,2017,215.65,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,15,LOW
22.93092,69.6974,305.22,0.45,0.47,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,293.62,1.29,N,n,2036,322.35,Fallback_0068,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
11.26698,80.00464,305.21,0.41,0.37,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,275.28,1.48,N,n,2019,166.66,Fallback_0065,refinery,NONE,THERMAL_SOURCE,15,LOW
15.22395,76.76291,305.15,0.42,0.38,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,292.43,1.23,N,n,2017,258.68,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,15,LOW
20.91191,71.45881,305.05,0.33,0.55,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,290.37,0.96,N,n,2019,180.82,Fallback_0012,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
23.65716,85.50877,305.01,0.47,0.47,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,280.24,1.5,N,n,1932,109.37,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,15,LOW
23.16381,82.33716,304.82,0.4,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,266.63,1.46,N,n,2017,216.04,Fallback_0056,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
20.91008,71.45858,304.73,0.51,0.41,2026-08-24,2036,N21,VIIRS,70.0,2.0NRT,291.81,1.97,N,n,2036,180.93,Fallback_0012,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
31.25072,76.92702,304.62,0.4,0.37,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,291.29,0.46,N,n,2034,285.08,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
24.6572,73.87634,304.12,0.47,0.47,2026-08-22,2112,N21,VIIRS,70.0,2.0NRT,293.14,1.08,N,n,2112,212.15,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
24.69098,73.00512,304.11,0.39,0.36,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,293.03,0.98,N,n,2053,174.03,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
27.46791,95.42184,303.96,0.42,0.37,2026-08-22,1930,N21,VIIRS,70.0,2.0NRT,277.22,0.75,N,n,1930,945.64,Fallback_0062,power_plant,NONE,THERMAL_SOURCE,15,LOW
22.57408,70.22664,303.8,0.39,0.36,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,292.27,1.72,N,n,2053,269.66,Fallback_0087,power_plant,NONE,THERMAL_SOURCE,15,LOW
31.32664,76.89409,303.53,0.4,0.37,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,291.91,0.76,N,n,2034,293.85,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
10.08148,77.23804,303.41,0.56,0.69,2026-08-22,1936,N21,VIIRS,70.0,2.0NRT,288.31,1.61,N,n,1936,309.3,Fallback_0071,chemical,NONE,THERMAL_SOURCE,15,LOW
23.16651,82.34164,303.04,0.4,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,266.14,0.75,N,n,2017,216.48,Fallback_0056,lng_terminal,NONE,THERMAL_SOURCE,15,LOW
29.08468,88.0102,302.85,0.36,0.57,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,281.81,0.96,N,n,2034,661.35,Fallback_0044,steel_mill,NONE,THERMAL_SOURCE,15,LOW
27.53554,95.39848,302.84,0.43,0.38,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,279.41,0.28,N,n,1913,947.84,Fallback_0062,power_plant,NONE,THERMAL_SOURCE,15,LOW
15.02173,78.0117,302.82,0.39,0.36,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,285.54,0.71,N,n,2017,215.65,Fallback_0033,steel_mill,NONE,THERMAL_SOURCE,15,LOW
24.12137,86.86515,302.81,0.39,0.44,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,281.78,0.37,N,n,1932,152.63,Fallback_0044,steel_mill,NONE,THERMAL_SOURCE,15,LOW
10.0775,77.2383,302.68,0.56,0.69,2026-08-22,1936,N21,VIIRS,70.0,2.0NRT,288.38,1.41,N,n,1936,309.73,Fallback_0071,chemical,NONE,THERMAL_SOURCE,15,LOW
23.69767,85.35781,302.44,0.32,0.55,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,286.23,1.08,N,n,2034,124.31,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,15,LOW
24.11958,86.35051,302.42,0.42,0.61,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,282.55,1.21,N,n,1913,133.93,Fallback_0074,lng_terminal,DISTANT,THERMAL_SOURCE,15,LOW
19.93539,73.71249,301.45,0.45,0.39,2026-08-23,2055,N21,VIIRS,70.0,2.0NRT,290.77,0.55,N,n,2055,118.6,Fallback_0001,power_plant,DISTANT,THERMAL_SOURCE,15,LOW
24.11502,86.86157,301.13,0.39,0.59,2026-08-23,1913,N21,VIIRS,70.0,2.0NRT,267.96,1.18,N,n,1913,152.4,Fallback_0044,steel_mill,NONE,THERMAL_SOURCE,15,LOW
27.21968,86.62115,300.95,0.33,0.55,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,278.07,0.58,N,n,2034,473.01,Fallback_0044,steel_mill,NONE,THERMAL_SOURCE,15,LOW
31.2488,76.9297,300.72,0.45,0.39,2026-08-23,2053,N21,VIIRS,70.0,2.0NRT,290.7,0.38,N,n,2053,284.84,Fallback_0003,chemical,NONE,THERMAL_SOURCE,15,LOW
23.82208,84.5723,300.45,0.54,0.51,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,271.34,1.33,N,n,1932,201.99,Fallback_0017,mining,NONE,THERMAL_SOURCE,15,LOW
25.94452,72.18851,300.18,0.34,0.56,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,277.97,0.85,N,n,2017,314.84,Fallback_0011,power_plant,NONE,THERMAL_SOURCE,15,LOW
23.16317,82.34101,299.79,0.4,0.37,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,265.73,0.75,N,n,2017,216.11,Fallback_0056,lng_terminal,NONE,UNKNOWN,15,LOW
12.2171,79.00295,299.01,0.39,0.36,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,272.29,0.9,N,n,2019,128.04,Fallback_0065,refinery,DISTANT,UNKNOWN,15,LOW
23.6974,85.3561,298.78,0.32,0.55,2026-08-24,2034,N21,VIIRS,70.0,2.0NRT,286.16,0.9,N,n,2034,124.42,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,15,LOW
25.54005,91.23735,298.55,0.4,0.37,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,280.35,0.48,N,n,1932,451.27,Fallback_0062,power_plant,NONE,UNKNOWN,15,LOW
15.65657,73.98945,298.34,0.39,0.44,2026-08-25,2017,N21,VIIRS,70.0,2.0NRT,286.54,1.7,N,n,2017,301.26,Fallback_0021,steel_mill,NONE,UNKNOWN,15,LOW
8.00698,81.31441,297.25,0.51,0.41,2026-08-25,2019,N21,VIIRS,70.0,2.0NRT,266.48,0.49,N,n,2019,547.8,Fallback_0065,refinery,NONE,UNKNOWN,15,LOW
8.3688,81.03394,297.02,0.61,0.71,2026-08-23,1917,N21,VIIRS,70.0,2.0NRT,263.01,0.77,N,n,1917,501.25,Fallback_0065,refinery,NONE,UNKNOWN,15,LOW
10.07067,77.25338,296.24,0.35,0.57,2026-08-23,2057,N21,VIIRS,70.0,2.0NRT,284.9,1.7,N,n,2057,310.2,Fallback_0071,chemical,NONE,UNKNOWN,15,LOW
10.06989,77.25764,295.88,0.35,0.57,2026-08-23,2057,N21,VIIRS,70.0,2.0NRT,283.55,1.09,N,n,2057,310.21,Fallback_0071,chemical,NONE,UNKNOWN,15,LOW
23.616,86.79124,295.4,0.39,0.44,2026-08-22,1932,N21,VIIRS,70.0,2.0NRT,268.0,0.82,N,n,1932,103.02,Fallback_0074,lng_terminal,DISTANT,UNKNOWN,15,LOW
